table_name,field_name,record_id,record_sub_id,field_value,language,translation
stops,stop_name,"","",Liedekerke,nl,Liedekerke
stops,stop_name,"","",Paris Nord (FR),nl,Paris Nord (FR)
stops,stop_name,"","",Hellemmes (FR),nl,Hellemmes (FR)
stops,stop_name,"","",Dinant,nl,Dinant
stops,stop_name,"","",Lichtervelde,nl,Lichtervelde
stops,stop_name,"","",Hemiksem,nl,Hemiksem
stops,stop_name,"","",Pécrot,nl,Pécrot
stops,stop_name,"","",Libramont,nl,Libramont
stops,stop_name,"","",Dilbeek,nl,Dilbeek
stops,stop_name,"","",Florée,nl,Florée
stops,stop_name,"","",Hennuyères,nl,Hennuyères
stops,stop_name,"","",Pepinster-Cité,nl,Pepinster-Cité
stops,stop_name,"","",Lezennes (FR),nl,Lezennes (FR)
stops,stop_name,"","",Diest,nl,Diest
stops,stop_name,"","",Herentals,nl,Herentals
stops,stop_name,"","",Leval,nl,Leval
stops,stop_name,"","",Pepinster,nl,Pepinster
stops,stop_name,"","",Herent,nl,Herent
stops,stop_name,"","",Diepenbeek,nl,Diepenbeek
stops,stop_name,"","",Leuze,nl,Leuze
stops,stop_name,"","",Péruwelz,nl,Péruwelz
stops,stop_name,"","",Hergenrath-Frontière,nl,Hergenrath-Frontière
stops,stop_name,"","",Diegem,nl,Diegem
stops,stop_name,"","",Leudelange (LU),nl,Leudelange (LU)
stops,stop_name,"","",Meuse-TGV,nl,Meuse-TGV
stops,stop_name,"","",Hergenrath,nl,Hergenrath
stops,stop_name,"","",Pétange (LU),nl,Pétange (LU)
stops,stop_name,"","",Lessines,nl,Lessen
stops,stop_name,"","",De Pinte,nl,De Pinte
stops,stop_name,"","",Herne,nl,Herne
stops,stop_name,"","",Frankfurt Main (DE),nl,Frankfurt Main (DE)
stops,stop_name,"","",Lens,nl,Lens
stops,stop_name,"","",Pfaffenthal-Kirchberg (LU),nl,Pfaffenthal-Kirchberg (LU)
stops,stop_name,"","",Denderleeuw,nl,Denderleeuw
stops,stop_name,"","",Herseaux,nl,Herzeeuw
stops,stop_name,"","",Lembeek,nl,Lembeek
stops,stop_name,"","",Philippeville,nl,Philippeville
stops,stop_name,"","",Herstal,nl,Herstal
stops,stop_name,"","",Delta,nl,Delta
stops,stop_name,"","",Leman,nl,Leman
stops,stop_name,"","",Mons,nl,Bergen
stops,stop_name,"","",Herzele,nl,Herzele
stops,stop_name,"","",Piéton,nl,Piéton
stops,stop_name,"","",Leignon,nl,Leignon
stops,stop_name,"","",Deinze,nl,Deinze
stops,stop_name,"","",Melsele,nl,Melsele
stops,stop_name,"","",Herzogenrath,nl,Herzogenrath
stops,stop_name,"","",Neerwinden,nl,Neerwinden
stops,stop_name,"","",Gouvy,nl,Gouvy
stops,stop_name,"","",Esneux,nl,Esneux
stops,stop_name,"","",Mainz Hbf (DE),nl,Mainz Hbf (DE)
stops,stop_name,"","",Florival,nl,Florival
stops,stop_name,"","",Gouy-lez-Piéton,nl,Gouy-lez-Piéton
stops,stop_name,"","",Nessonvaux,nl,Nessonvaux
stops,stop_name,"","",Maffle,nl,Maffle
stops,stop_name,"","",Erquelinnes-Village,nl,Erquelinnes-Dorp
stops,stop_name,"","",Frameries,nl,Frameries
stops,stop_name,"","",Graide,nl,Graide
stops,stop_name,"","",Neufchâteau,nl,Neufchâteau
stops,stop_name,"","",Maastricht Randwijck (NL),nl,Maastricht Randwijck (NL)
stops,stop_name,"","",Erquelinnes,nl,Erquelinnes
stops,stop_name,"","",Grammont,nl,Geraardsbergen
stops,stop_name,"","",Maastricht (NL),nl,Maastricht (NL)
stops,stop_name,"","",Neufvilles,nl,Neufvilles
stops,stop_name,"","",Grand-Bigard,nl,Groot-Bijgaarden
stops,stop_name,"","",ERQUELINNES-FRONTIERE,nl,ERQUELINNES-FRONTIERE
stops,stop_name,"","",Luxembourg (LU),nl,Luxemburg (LU)
stops,stop_name,"","",Forest-Midi,nl,Vorst-Zuid
stops,stop_name,"","",Niel,nl,Niel
stops,stop_name,"","",Groenendaal,nl,Groenendaal
stops,stop_name,"","",Erps-Kwerps,nl,Erps-Kwerps
stops,stop_name,"","",Luttre,nl,Luttre
stops,stop_name,"","",Mérode,nl,Merode
stops,stop_name,"","",Grupont,nl,Grupont
stops,stop_name,"","",Nieuwkerken-Waas,nl,Nieuwkerken-Waas
stops,stop_name,"","",Lustin,nl,Lustin
stops,stop_name,"","",Erpe-Mere,nl,Erpe-Mere
stops,stop_name,"","",Haacht,nl,Haacht
stops,stop_name,"","",Louvain,nl,Leuven
stops,stop_name,"","",Nijlen,nl,Nijlen
stops,stop_name,"","",Louvain-la-Neuve,nl,Louvain-la-Neuve
stops,stop_name,"","",Ernage,nl,Ernage
stops,stop_name,"","",Florenville,nl,Florenville
stops,stop_name,"","",Haaltert,nl,Haaltert
stops,stop_name,"","",Nimy,nl,Nimy
stops,stop_name,"","",Habay,nl,Habay
stops,stop_name,"","",Erembodegem,nl,Erembodegem
stops,stop_name,"","",Lot,nl,Lot
stops,stop_name,"","",Hainin,nl,Hainin
stops,stop_name,"","",Ninove,nl,Ninove
stops,stop_name,"","",LORRAINE TGV,nl,LORRAINE TGV
stops,stop_name,"","",Erbisoeul,nl,Erbisoeul
stops,stop_name,"","",Halanzy,nl,Halanzy
stops,stop_name,"","",Nivelles,nl,Nijvel
stops,stop_name,"","",Lonzée,nl,Lonzée
stops,stop_name,"","",Eppegem,nl,Eppegem
stops,stop_name,"","",Hal,nl,Halle
stops,stop_name,"","",Londerzeel,nl,Londerzeel
stops,stop_name,"","",Noorderkempen (Brecht),nl,Noorderkempen (Brecht)
stops,stop_name,"","",Hambos,nl,Hambos
stops,stop_name,"","",Engis,nl,Engis
stops,stop_name,"","",Lommel,nl,Lommel
stops,stop_name,"","",Franchimont,nl,Franchimont
stops,stop_name,"","",Nossegem,nl,Nossegem
stops,stop_name,"","",Hamburg-Harburg,nl,Hamburg-Harburg
stops,stop_name,"","",Enghien,nl,Edingen
stops,stop_name,"","",Lokeren,nl,Lokeren
stops,stop_name,"","",Hamoir,nl,Hamoir
stops,stop_name,"","",Obaix-Buzet,nl,Obaix-Buzet
stops,stop_name,"","",Lodelinsart,nl,Lodelinsart
stops,stop_name,"","",Ekeren,nl,Ekeren
stops,stop_name,"","",Hamont,nl,Hamont
stops,stop_name,"","",Mollem,nl,Mollem
stops,stop_name,"","",Lobbes,nl,Lobbes
stops,stop_name,"","",Obourg,nl,Obourg
stops,stop_name,"","",Eke-Nazareth,nl,Eke-Nazareth
stops,stop_name,"","",Ham-sur-Heure,nl,Ham-sur-Heure
stops,stop_name,"","",Merelbeke,nl,Merelbeke
stops,stop_name,"","",Poix-Saint-Hubert,nl,Poix-Saint-Hubert
stops,stop_name,"","",Lede,nl,Lede
stops,stop_name,"","",De Hoek,nl,De Hoek
stops,stop_name,"","",Heusden,nl,Heusden
stops,stop_name,"","",Le Campinaire,nl,Le Campinaire
stops,stop_name,"","",Pont-à-Celles,nl,Pont-à-Celles
stops,stop_name,"","",Kapellen,nl,Kapellen
stops,stop_name,"","",Heverlee,nl,Heverlee
stops,stop_name,"","",Kapelle-op-den-Bos,nl,Kapelle-op-den-Bos
stops,stop_name,"","",Kalmthout,nl,Kalmthout
stops,stop_name,"","",Kautenbach (LU),nl,Kautenbach (LU)
stops,stop_name,"","",Juslenville,nl,Juslenville
stops,stop_name,"","",Dave-Saint-Martin,nl,Dave-Saint-Martin
stops,stop_name,"","",Kessel,nl,Kessel
stops,stop_name,"","",Jurbise,nl,Jurbeke
stops,stop_name,"","",Lebbeke,nl,Lebbeke
stops,stop_name,"","",Kiewit,nl,Kiewit
stops,stop_name,"","",Jette,nl,Jette
stops,stop_name,"","",Kijkuit,nl,Kijkuit
stops,stop_name,"","",Jemeppe-sur-Sambre,nl,Jemeppe-sur-Sambre
stops,stop_name,"","",Fleurus,nl,Fleurus
stops,stop_name,"","",Kleinbettingen (LU),nl,Kleinbettingen (LU)
stops,stop_name,"","",Jemeppe-sur-Meuse,nl,Jemeppe-sur-Meuse
stops,stop_name,"","",Knokke,nl,Knokke
stops,stop_name,"","",Jemappes,nl,Jemappes
stops,stop_name,"","",Koblenz Hbf (DE),nl,Koblenz Hbf (DE)
stops,stop_name,"","",Jamioulx,nl,Jamioulx
stops,stop_name,"","",Pont de Bois (FR),nl,Pont de Bois (FR)
stops,stop_name,"","",KOLN-EHRENFELD,nl,KOLN-EHRENFELD
stops,stop_name,"","",Jambes,nl,Jambes
stops,stop_name,"","",Hever,nl,Hever
stops,stop_name,"","",Köln Hbf (DE),nl,Köln Hbf (DE)
stops,stop_name,"","",Jambes-Est,nl,Jambes-Oost
stops,stop_name,"","",KOLN SUD,nl,KOLN SUD
stops,stop_name,"","",Izegem,nl,Izegem
stops,stop_name,"","",Croix Wasquehal (FR),nl,Croix Wasquehal (FR)
stops,stop_name,"","",Kontich-Lint,nl,Kontich-Lint
stops,stop_name,"","",Ingelmunster,nl,Ingelmunster
stops,stop_name,"","",La Roche (brabant),nl,La Roche (brabant)
stops,stop_name,"","",Kortemark,nl,Kortemark
stops,stop_name,"","",Idegem,nl,Idegem
stops,stop_name,"","",Kortenberg,nl,Kortenberg
stops,stop_name,"","",Iddergem,nl,Iddergem
stops,stop_name,"","",Freilassing,nl,Freilassing
stops,stop_name,"","",Kwatrecht,nl,Kwatrecht
stops,stop_name,"","",Huy,nl,Hoei
stops,stop_name,"","",Hillegem,nl,Hillegem
stops,stop_name,"","",Labuissière,nl,Labuissière
stops,stop_name,"","",Huizingen,nl,Huizingen
stops,stop_name,"","",La Hulpe,nl,Terhulpen
stops,stop_name,"","",Hove,nl,Hove
stops,stop_name,"","",Pont-de-Seraing,nl,Pont-de-Seraing
stops,stop_name,"","",La Louvière-Centre,nl,La Louvière-Centrum
stops,stop_name,"","",Houyet,nl,Houyet
stops,stop_name,"","",La Panne,nl,De Panne
stops,stop_name,"","",La Louvière-Sud,nl,La Louvière-Zuid
stops,stop_name,"","",Hourpes,nl,Hourpes
stops,stop_name,"","",Lamadeleine (LU),nl,Lamadeleine (LU)
stops,stop_name,"","",Houraing,nl,Houraing
stops,stop_name,"","",Croix l'Allumette (FR),nl,Croix l'Allumette (FR)
stops,stop_name,"","",Landegem,nl,Landegem
stops,stop_name,"","",Hony,nl,Hony
stops,stop_name,"","",Hoboken-Polder,nl,Hoboken-Polder
stops,stop_name,"","",Landelies,nl,Landelies
stops,stop_name,"","",Hollerich (LU),nl,Hollerich (LU)
stops,stop_name,"","",Landen,nl,Landen
stops,stop_name,"","",Holleken,nl,Holleken
stops,stop_name,"","",Landgraaf,nl,Landgraaf
stops,stop_name,"","",Hofstade,nl,Hofstade
stops,stop_name,"","",Landskouter,nl,Landskouter
stops,stop_name,"","",Hoeilaart,nl,Hoeilaart
stops,stop_name,"","",Poperinge,nl,Poperinge
stops,stop_name,"","",Langdorp,nl,Langdorp
stops,stop_name,"","",Creil - Bât Voyageurs,nl,Creil - Bât Voyageurs
stops,stop_name,"","",Poulseur,nl,Poulseur
stops,stop_name,"","",Coxyde,nl,Koksijde
stops,stop_name,"","",Melreux-Hotton,nl,Melreux-Hotton
stops,stop_name,"","",Profondsart,nl,Profondsart
stops,stop_name,"","",Couvin,nl,Couvin
stops,stop_name,"","",Pry,nl,Pry
stops,stop_name,"","",Court-Saint-Etienne,nl,Court-Saint-Etienne
stops,stop_name,"","",MONTABAUR,nl,MONTABAUR
stops,stop_name,"","",Puurs,nl,Puurs
stops,stop_name,"","",Courtrai,nl,Kortrijk
stops,stop_name,"","",Froyennes,nl,Froyennes
stops,stop_name,"","",Quaregnon,nl,Quaregnon
stops,stop_name,"","",Cour-sur-Heure,nl,Cour-sur-Heure
stops,stop_name,"","",Courrière,nl,Courrière
stops,stop_name,"","",Flémalle-Haute,nl,Flémalle-Haute
stops,stop_name,"","",QUEVY-FRONTIERE,nl,QUEVY-FRONTIERE
stops,stop_name,"","",Quévy,nl,Quévy
stops,stop_name,"","",Courcelles-Motte,nl,Courcelles-Motte
stops,stop_name,"","",Melle,nl,Melle
stops,stop_name,"","",Quiévrain,nl,Quiévrain
stops,stop_name,"","",Couillet,nl,Couillet
stops,stop_name,"","",Rebaix,nl,Rebaix
stops,stop_name,"","",Coo,nl,Coo
stops,stop_name,"","",Forchies,nl,Forchies
stops,stop_name,"","",Remicourt,nl,Remicourt
stops,stop_name,"","",Comines,nl,Komen
stops,stop_name,"","",Renaix,nl,Ronse
stops,stop_name,"","",Comblain-la-Tour,nl,Comblain-la-Tour
stops,stop_name,"","",Chapelle-Dieu,nl,Chapelle-Dieu
stops,stop_name,"","",Meiser,nl,Meiser
stops,stop_name,"","",Roulers,nl,Roeselare
stops,stop_name,"","",Champagne-Ardenne TGV (FR),nl,Champagne-Ardenne TGV (FR)
stops,stop_name,"","",Roux,nl,Roux
stops,stop_name,"","",Céroux-Mousty,nl,Céroux-Mousty
stops,stop_name,"","",Flawinne,nl,Flawinne
stops,stop_name,"","",Ruisbroek,nl,Ruisbroek
stops,stop_name,"","",Carnières,nl,Carnières
stops,stop_name,"","",Gand-Dampoort,nl,Gent-Dampoort
stops,stop_name,"","",Ruisbroek-Sauvegarde,nl,Ruisbroek-Sauvegarde
stops,stop_name,"","",Carlsbourg,nl,Carlsbourg
stops,stop_name,"","",Saint-Denis-Bovesse,nl,Saint-Denis-Bovesse
stops,stop_name,"","",Capellen (LU),nl,Capellen (LU)
stops,stop_name,"","",Saint-Ghislain,nl,Saint-Ghislain
stops,stop_name,"","",Cambron-Casteau,nl,Cambron-Casteau
stops,stop_name,"","",Meerssen,nl,Meerssen
stops,stop_name,"","",Saint-Job,nl,Sint-Job
stops,stop_name,"","",Callenelle,nl,Callenelle
stops,stop_name,"","",Saint-Nicolas,nl,Sint-Niklaas
stops,stop_name,"","",Burst,nl,Burst
stops,stop_name,"","",Morlanwelz,nl,Morlanwelz
stops,stop_name,"","",Saint-Trond,nl,Sint-Truiden
stops,stop_name,"","",Buizingen,nl,Buizingen
stops,stop_name,"","",Salzburg Hbf (AT),nl,Salzburg Hbf (AT)
stops,stop_name,"","",Buggenhout,nl,Buggenhout
stops,stop_name,"","",Sart-Bernard,nl,Sart-Bernard
stops,stop_name,"","",Buda,nl,Buda
stops,stop_name,"","",Fexhe-le-Haut-Clocher,nl,Fexhe-le-Haut-Clocher
stops,stop_name,"","",Schaerbeek,nl,Schaarbeek
stops,stop_name,"","",Bruxelles-Schuman,nl,Brussel-Schuman
stops,stop_name,"","",Gand-Saint-Pierre,nl,Gent-Sint-Pieters
stops,stop_name,"","",Rhisnes,nl,Rhisnes
stops,stop_name,"","",Clervaux (LU),nl,Clervaux (LU)
stops,stop_name,"","",Mont-Saint-Guibert,nl,Mont-Saint-Guibert
stops,stop_name,"","",Rhode-Saint-Genèse,nl,Sint-Genesius-Rode
stops,stop_name,"","",Ciney,nl,Ciney
stops,stop_name,"","",Furnes,nl,Veurne
stops,stop_name,"","",Rivage,nl,Rivage
stops,stop_name,"","",Chênée,nl,Chênée
stops,stop_name,"","",Rixensart,nl,Rixensart
stops,stop_name,"","",Chaudfontaine,nl,Chaudfontaine
stops,stop_name,"","",Flémalle-Grande,nl,Flémalle-Grande
stops,stop_name,"","",Rochefort-Jemelle,nl,Rochefort-Jemelle
stops,stop_name,"","",Châtelet,nl,Châtelet
stops,stop_name,"","",Melkouwen,nl,Melkouwen
stops,stop_name,"","",Rodange (LU),nl,Rodange (LU)
stops,stop_name,"","",Château-de-Seilles,nl,Château-de-Seilles
stops,stop_name,"","",Ronet,nl,Ronet
stops,stop_name,"","",Chastre,nl,Chastre
stops,stop_name,"","",Messancy,nl,Messancy
stops,stop_name,"","",Roosendaal (NL),nl,Roosendaal (NL)
stops,stop_name,"","",Charleroi-Ouest,nl,Charleroi-West
stops,stop_name,"","",Rosenheim (DE),nl,Rosenheim (DE)
stops,stop_name,"","",Charleroi-Central,nl,Charleroi-Centraal
stops,stop_name,"","",Moortsele,nl,Moortsele
stops,stop_name,"","",Rotterdam Centraal (NL),nl,Rotterdam Centraal (NL)
stops,stop_name,"","",Chapois,nl,Chapois
stops,stop_name,"","",Gammerages,nl,Galmaarden
stops,stop_name,"","",Roubaix (FR),nl,Roubaix (FR)
stops,stop_name,"","",Scheldewindeke,nl,Scheldewindeke
stops,stop_name,"","",Bruxelles-Ouest,nl,Brussel-West
stops,stop_name,"","",Schellebelle,nl,Schellebelle
stops,stop_name,"","",Bruxelles-Nord,nl,Brussel-Noord
stops,stop_name,"","",Schelle,nl,Schelle
stops,stop_name,"","",Bruxelles-Midi,nl,Brussel-Zuid
stops,stop_name,"","",Mazy,nl,Mazy
stops,stop_name,"","",Schendelbeke,nl,Schendelbeke
stops,stop_name,"","",Bruxelles-Luxembourg,nl,Brussel-Luxemburg
stops,stop_name,"","",Schoonaarde,nl,Schoonaarde
stops,stop_name,"","",Bruxelles-Congrès,nl,Brussel-Congres
stops,stop_name,"","",Faux,nl,Faux
stops,stop_name,"","",Schouweiler (LU),nl,Schouweiler (LU)
stops,stop_name,"","",Bruxelles-Chapelle,nl,Brussel-Kapellekerk
stops,stop_name,"","",Gastuche,nl,Gastuche
stops,stop_name,"","",Schulen,nl,Schulen
stops,stop_name,"","",Bruxelles-Central,nl,Brussel-Centraal
stops,stop_name,"","",Sclaigneaux,nl,Sclaigneaux
stops,stop_name,"","",Brussels Airport-Zaventem,nl,Brussels Airport-Zaventem
stops,stop_name,"","",Sclessin,nl,Sclessin
stops,stop_name,"","",Bruges-Saint-Pierre,nl,Brugge-Sint-Pieters
stops,stop_name,"","",Maubray,nl,Maubray
stops,stop_name,"","",Seraing,nl,Seraing
stops,stop_name,"","",Bruges,nl,Brugge
stops,stop_name,"","",Serskamp,nl,Serskamp
stops,stop_name,"","",Brugelette,nl,Brugelette
stops,stop_name,"","",Mortsel-Liersesteenweg,nl,Mortsel-Liersesteenweg
stops,stop_name,"","",Siegburg (DE),nl,Siegburg (DE)
stops,stop_name,"","",Bressoux,nl,Bressoux
stops,stop_name,"","",Gavere-Asper,nl,Gavere-Asper
stops,stop_name,"","",Silly,nl,Opzullik
stops,stop_name,"","",Breda (NL),nl,Breda (NL)
stops,stop_name,"","",Simonis,nl,Simonis
stops,stop_name,"","",Braine-le-Comte,nl,'s-Gravenbrakel
stops,stop_name,"","",Mortsel,nl,Mortsel
stops,stop_name,"","",Sinaai,nl,Sinaai
stops,stop_name,"","",Braine-l'Alleud,nl,Eigenbrakel
stops,stop_name,"","",Maubeuge (FR),nl,Maubeuge (FR)
stops,stop_name,"","",Sint-Denijs-Boekel,nl,Sint-Denijs-Boekel
stops,stop_name,"","",BRAINE-ALLIANCE,nl,BRAINE-ALLIANCE
stops,stop_name,"","",Sint-Gillis,nl,Sint-Gillis
stops,stop_name,"","",Bracquegnies,nl,Bracquegnies
stops,stop_name,"","",Farciennes,nl,Farciennes
stops,stop_name,"","",Sint-Joris-Weert,nl,Sint-Joris-Weert
stops,stop_name,"","",Bouwel,nl,Bouwel
stops,stop_name,"","",Sint-Katelijne-Waver,nl,Sint-Katelijne-Waver
stops,stop_name,"","",Boussu,nl,Boussu
stops,stop_name,"","",Sint-Mariaburg,nl,Sint-Mariaburg
stops,stop_name,"","",Bourg-Léopold,nl,Leopoldsburg
stops,stop_name,"","",Sint-Martens-Bodegem,nl,Sint-Martens-Bodegem
stops,stop_name,"","",Bornem,nl,Bornem
stops,stop_name,"","",Gedinne,nl,Gedinne
stops,stop_name,"","",Sleidinge,nl,Sleidinge
stops,stop_name,"","",Bordet,nl,Bordet
stops,stop_name,"","",Soignies,nl,Zinnik
stops,stop_name,"","",Boortmeerbeek,nl,Boortmeerbeek
stops,stop_name,"","",Mortsel-Oude God,nl,Mortsel-Oude God
stops,stop_name,"","",Solre-sur-Sambre,nl,Solre-sur-Sambre
stops,stop_name,"","",Boondael,nl,Boondaal
stops,stop_name,"","",Masnuy-Saint-Pierre,nl,Masnuy-Saint-Pierre
stops,stop_name,"","",Boom,nl,Boom
stops,stop_name,"","",Spa-Géronstère,nl,Spa-Géronstère
stops,stop_name,"","",Spa,nl,Spa
stops,stop_name,"","",Booischot,nl,Booischot
stops,stop_name,"","",Familleureux,nl,Familleureux
stops,stop_name,"","",Statte,nl,Statte
stops,stop_name,"","",Bonn Hbf,nl,Bonn Hbf
stops,stop_name,"","",Geel,nl,Geel
stops,stop_name,"","",Sterpenich-Frontière,nl,Sterpenich-Frontière
stops,stop_name,"","",Bonn-Beuel (DE),nl,Bonn-Beuel (DE)
stops,stop_name,"","",Stockem,nl,Stockem
stops,stop_name,"","",St.Poelten Hbf,nl,St.Poelten Hbf
stops,stop_name,"","",Bomal,nl,Bomal
stops,stop_name,"","",Milmort,nl,Milmort
stops,stop_name,"","",Strasbourg (FR),nl,Strasbourg (FR)
stops,stop_name,"","",Bokrijk,nl,Bokrijk
stops,stop_name,"","",Marloie,nl,Marloie
stops,stop_name,"","",Sy,nl,Sy
stops,stop_name,"","",Boitsfort,nl,Bosvoorde
stops,stop_name,"","",Tamines,nl,Tamines
stops,stop_name,"","",Boechout,nl,Boechout
stops,stop_name,"","",Ezemaal,nl,Ezemaal
stops,stop_name,"","",Tamise,nl,Temse
stops,stop_name,"","",Bockstael,nl,Bockstael
stops,stop_name,"","",Gembloux,nl,Gembloux
stops,stop_name,"","",Terhagen,nl,Terhagen
stops,stop_name,"","",Bléret,nl,Bléret
stops,stop_name,"","",Termonde,nl,Dendermonde
stops,stop_name,"","",Blaton,nl,Blaton
stops,stop_name,"","",Forrières,nl,Forrières
stops,stop_name,"","",Ternat,nl,Ternat
stops,stop_name,"","",Blanmont,nl,Blanmont
stops,stop_name,"","",Mariembourg,nl,Mariembourg
stops,stop_name,"","",Testelt,nl,Testelt
stops,stop_name,"","",Blankenberge,nl,Blankenberge
stops,stop_name,"","",Theux,nl,Theux
stops,stop_name,"","",Blandain-Frontière,nl,Blandain-Frontière
stops,stop_name,"","",Mouscron-Frontière,nl,Mouscron-Frontière
stops,stop_name,"","",Thieu,nl,Thieu
stops,stop_name,"","",Bissegem,nl,Bissegem
stops,stop_name,"","",Thuin,nl,Thuin
stops,stop_name,"","",Binche,nl,Binche
stops,stop_name,"","",Thulin,nl,Thulin
stops,stop_name,"","",Bilzen,nl,Bilzen
stops,stop_name,"","",Mouscron,nl,Moeskroen
stops,stop_name,"","",Tielen,nl,Tielen
stops,stop_name,"","",Bierset-Awans,nl,Bierset-Awans
stops,stop_name,"","",Gendron-Celles,nl,Gendron-Celles
stops,stop_name,"","",Tielt,nl,Tielt
stops,stop_name,"","",Bierges-Walibi,nl,Bierges-Walibi
stops,stop_name,"","",Tilff,nl,Tilff
stops,stop_name,"","",Beverlo,nl,Beverlo
stops,stop_name,"","",Eygelshoven markt,nl,Eygelshoven markt
stops,stop_name,"","",Tilly,nl,Tilly
stops,stop_name,"","",Beveren,nl,Beveren
stops,stop_name,"","",Viane-Moerbeke,nl,Viane-Moerbeke
stops,stop_name,"","",Bambrugge,nl,Bambrugge
stops,stop_name,"","",Marche-lez-Ecaussinnes,nl,Marche-lez-Ecaussinnes
stops,stop_name,"","",Vichte,nl,Vichte
stops,stop_name,"","",Balen,nl,Balen
stops,stop_name,"","",Vielsalm,nl,Vielsalm
stops,stop_name,"","",Balegem-Zuid,nl,Balegem-Zuid
stops,stop_name,"","",München Ost (DE),nl,München Ost (DE)
stops,stop_name,"","",Vijfhuizen,nl,Vijfhuizen
stops,stop_name,"","",Balegem-Dorp,nl,Balegem-Dorp
stops,stop_name,"","",Genval,nl,Genval
stops,stop_name,"","",Ville-Pommeroeul,nl,Ville-Pommeroeul
stops,stop_name,"","",Baisieux (FR),nl,Baisieux (FR)
stops,stop_name,"","",Villers-la-Ville,nl,Villers-la-Ville
stops,stop_name,"","",Baasrode-Zuid,nl,Baasrode-Zuid
stops,stop_name,"","",Eupen,nl,Eupen
stops,stop_name,"","",Vilvorde,nl,Vilvoorde
stops,stop_name,"","",Aywaille,nl,Aywaille
stops,stop_name,"","",Marche-les-Dames,nl,Marche-les-Dames
stops,stop_name,"","",Virton,nl,Virton
stops,stop_name,"","",Aye,nl,Aye
stops,stop_name,"","",Auvelais,nl,Auvelais
stops,stop_name,"","",Visé-Frontière,nl,Visé-Frontière
stops,stop_name,"","",Visé,nl,Wezet
stops,stop_name,"","",Aulnoye Aymeries (FR),nl,Aulnoye Aymeries (FR)
stops,stop_name,"","",Germoir,nl,Mouterij
stops,stop_name,"","",Vivier D'Oie,nl,Diesdelle
stops,stop_name,"","",Audenarde,nl,Oudenaarde
stops,stop_name,"","",Viville,nl,Viville
stops,stop_name,"","",Aubange,nl,Aubange
stops,stop_name,"","",Munkzwalm,nl,Munkzwalm
stops,stop_name,"","",Voroux,nl,Voroux
stops,stop_name,"","",Aubange-Frontière-Luxembourg,nl,Aubange-Frontière-Luxembourg
stops,stop_name,"","",Marche-en-Famenne,nl,Marche-en-Famenne
stops,stop_name,"","",Waarschoot,nl,Waarschoot
stops,stop_name,"","",Athus,nl,Athus
stops,stop_name,"","",Walcourt,nl,Walcourt
stops,stop_name,"","",Athus-Frontière,nl,Athus-Frontière
stops,stop_name,"","",Etterbeek,nl,Etterbeek
stops,stop_name,"","",Waregem,nl,Waregem
stops,stop_name,"","",Ath,nl,Aat
trips,trip_headsign,"","",Gentbrugge,de,Gentbrugge
trips,trip_headsign,"","",Courrière,de,Courrière
trips,trip_headsign,"","",Mons,de,Bergen / Mons
trips,trip_headsign,"","",Gouvy,de,Gouvy
trips,trip_headsign,"","",Ruisbroek-Sauvegarde,de,Ruisbroek-Sauvegarde
trips,trip_headsign,"","",Zele,de,Zele
trips,trip_headsign,"","",Grammont,de,Geraardsbergen / Grammont
trips,trip_headsign,"","",Boechout,de,Boechout
trips,trip_headsign,"","",Ottignies,de,Ottignies
trips,trip_headsign,"","",Hal,de,Halle / Hal
trips,trip_headsign,"","",Troisvierges (LU),de,Troisvierges (LU)
trips,trip_headsign,"","",Enghien,de,Edingen / Enghien
trips,trip_headsign,"","",Hamont,de,Hamont
trips,trip_headsign,"","",Sint-Joris-Weert,de,Sint-Joris-Weert
trips,trip_headsign,"","",Roulers,de,Roeselare / Roulers
trips,trip_headsign,"","",Hasselt,de,Hasselt
trips,trip_headsign,"","",Bomal,de,Bomal
trips,trip_headsign,"","",Marbehan,de,Marbehan
trips,trip_headsign,"","",Heerlen,de,Heerlen
trips,trip_headsign,"","",Courtrai,de,Kortrijk / Courtrai
stops,stop_name,"","",Maria-Aalter,nl,Maria-Aalter
stops,stop_name,"","",Tirlemont,nl,Tienen
stops,stop_name,"","",Beuzet,nl,Beuzet
stops,stop_name,"","",Tollembeek,nl,Tollembeek
stops,stop_name,"","",Berzée,nl,Berzée
stops,stop_name,"","",Tongres,nl,Tongeren
stops,stop_name,"","",Bertrix,nl,Bertrix
stops,stop_name,"","",Genk,nl,Genk
stops,stop_name,"","",Torhout,nl,Torhout
stops,stop_name,"","",Bertrange Strassen (LU),nl,Bertrange Strassen (LU)
stops,stop_name,"","",Tourcoing (FR),nl,Tourcoing (FR)
stops,stop_name,"","",Berlin Gesundbrunnen,nl,Berlin Gesundbrunnen
stops,stop_name,"","",Moustier,nl,Moustier
stops,stop_name,"","",Tour-et-Taxis,nl,Thurn-en-Taxis
stops,stop_name,"","",Berlaar,nl,Berlaar
stops,stop_name,"","",Marchienne-Zone,nl,Marchienne-Zone
stops,stop_name,"","",Tournai,nl,Doornik
stops,stop_name,"","",Beringen,nl,Beringen
stops,stop_name,"","",Trois-Ponts,nl,Trois-Ponts
stops,stop_name,"","",Berchem-Sainte-Agathe,nl,Sint-Agatha-Berchem
stops,stop_name,"","",Evergem,nl,Evergem
stops,stop_name,"","",Troisvierges (LU),nl,Troisvierges (LU)
